Key,Date,Locations,C&F Agent,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice
38749CALCUTTA AGENT 2PROD E,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,11985,11618,12600,9800,10.35
38777CALCUTTA AGENT 2PROD E,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,9885,12233,6215,10386,10.35
38808CALCUTTA AGENT 2PROD E,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,22140,8563,20700,17719,10.35
38838CALCUTTA AGENT 2PROD E,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,20732,7123,24690,21667,10.35
38869CALCUTTA AGENT 2PROD E,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,22560,11081,14400,23489,10.35
38899CALCUTTA AGENT 2PROD E,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,19515,2921,19980,24551,10.43
38930CALCUTTA AGENT 2PROD E,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,14396,3356,16920,19565,10.35
38961CALCUTTA AGENT 2PROD E,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,17925,5880,26640,19819,10.35
38991CALCUTTA AGENT 2PROD E,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,18015,14595,3420,19463,10.43
39022CALCUTTA AGENT 2PROD E,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,13500,0,22450,14491,10.43
39052CALCUTTA AGENT 2PROD E,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 2,CPASF,PROD E,15075,8950,8280,14264,10.43
37987CALCUTTA AGENT 3PROD E,Jan-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4320,0,4320,2455,
38018CALCUTTA AGENT 3PROD E,Feb-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4845,0,5580,2530,
38047CALCUTTA AGENT 3PROD E,Mar-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4155,735,10365,7312,
38078CALCUTTA AGENT 3PROD E,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4500,5145,15120,11200,9
38108CALCUTTA AGENT 3PROD E,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4635,6765,0,10644,9
38139CALCUTTA AGENT 3PROD E,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4470,2130,2340,11000,9
38169CALCUTTA AGENT 3PROD E,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4380,0,4860,5528,9
38200CALCUTTA AGENT 3PROD E,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2985,480,3240,3976,9
38231CALCUTTA AGENT 3PROD E,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3810,735,3600,2881,9
38261CALCUTTA AGENT 3PROD E,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,5070,525,5760,2360,10.26
38292CALCUTTA AGENT 3PROD E,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2430,1215,2880,3023,10.26
38322CALCUTTA AGENT 3PROD E,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2190,1665,9540,7130,10.26
38353CALCUTTA AGENT 3PROD E,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2715,9015,0,3179,10.26
38384CALCUTTA AGENT 3PROD E,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2955,1440,3420,1849,10.26
38412CALCUTTA AGENT 3PROD E,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3945,1905,5580,3186,10.26
38443CALCUTTA AGENT 3PROD E,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4830,3540,4860,5123,10.35
38473CALCUTTA AGENT 3PROD E,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,6330,3570,4500,6337,10.35
38504CALCUTTA AGENT 3PROD E,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4380,1740,13500,6325,10.35
38534CALCUTTA AGENT 3PROD E,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3285,10860,0,3922,10.35
38565CALCUTTA AGENT 3PROD E,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3765,7575,0,3347,10.35
38596CALCUTTA AGENT 3PROD E,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3225,3810,6300,3270,10.35
38626CALCUTTA AGENT 3PROD E,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2715,3285,3420,3060,10.35
38657CALCUTTA AGENT 3PROD E,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4020,3990,30,2725,10.35
38687CALCUTTA AGENT 3PROD E,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2625,0,5760,2506,10.35
38718CALCUTTA AGENT 3PROD E,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3705,3135,2700,3896,10.35
38749CALCUTTA AGENT 3PROD E,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3225,2130,1800,2925,10.35
38777CALCUTTA AGENT 3PROD E,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3060,705,8280,2434,10.35
38808CALCUTTA AGENT 3PROD E,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,4725,5925,1800,4168,10.35
38838CALCUTTA AGENT 3PROD E,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,5550,3000,5589,3798,10.35
38869CALCUTTA AGENT 3PROD E,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2544,3039,1980,5176,10.35
38899CALCUTTA AGENT 3PROD E,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3465,2475,1260,4945,10.35
38930CALCUTTA AGENT 3PROD E,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3030,270,4500,2659,10.43
38961CALCUTTA AGENT 3PROD E,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3210,1740,4140,2210,10.43
38991CALCUTTA AGENT 3PROD E,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,3015,2670,4320,1703,10.43
39022CALCUTTA AGENT 3PROD E,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2835,3975,3195,3867,10.43
39052CALCUTTA AGENT 3PROD E,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 3,CPASF,PROD E,2415,3255,1815,4377,10.43
37987CALCUTTA AGENT 4PROD E,Jan-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,4230,0,9000,2620,
38018CALCUTTA AGENT 4PROD E,Feb-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,5670,4770,900,2700,
38047CALCUTTA AGENT 4PROD E,Mar-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,1890,0,6840,3560,
38078CALCUTTA AGENT 4PROD E,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,7110,4950,2160,14030,9
38108CALCUTTA AGENT 4PROD E,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,7995,0,8280,10732,9
38139CALCUTTA AGENT 4PROD E,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,8115,285,10800,10100,9
38169CALCUTTA AGENT 4PROD E,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,3135,2970,5580,7898,9
38200CALCUTTA AGENT 4PROD E,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,720,5415,540,5680,9
38231CALCUTTA AGENT 4PROD E,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,2970,5235,3420,6415,9
38261CALCUTTA AGENT 4PROD E,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,4080,5685,0,1770,10.26
38292CALCUTTA AGENT 4PROD E,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,3150,1425,4680,4229,10.26
38322CALCUTTA AGENT 4PROD E,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,2370,2955,4320,2748,10.26
38353CALCUTTA AGENT 4PROD E,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,3600,4905,360,3036,10.26
38384CALCUTTA AGENT 4PROD E,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,3645,1665,5520,2588,10.26
38412CALCUTTA AGENT 4PROD E,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,3780,3540,10260,3191,10.26
38443CALCUTTA AGENT 4PROD E,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,5475,9840,5220,8176,10.35
38473CALCUTTA AGENT 4PROD E,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,4680,9585,6300,10240,10.35
38504CALCUTTA AGENT 4PROD E,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,3975,11205,4500,8101,10.35
38534CALCUTTA AGENT 4PROD E,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,5220,11730,360,4705,10.35
38565CALCUTTA AGENT 4PROD E,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,3180,5790,0,3036,10.35
38596CALCUTTA AGENT 4PROD E,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,2925,2610,6480,4233,10.35
38626CALCUTTA AGENT 4PROD E,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,5385,6075,1800,5039,10.35
38657CALCUTTA AGENT 4PROD E,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,3390,2490,900,4549,10.35
38687CALCUTTA AGENT 4PROD E,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,5010,0,12420,4070,10.35
38718CALCUTTA AGENT 4PROD E,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,6480,7260,5580,5494,10.35
38749CALCUTTA AGENT 4PROD E,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,4650,6360,3600,4500,10.35
38777CALCUTTA AGENT 4PROD E,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,4275,5310,5760,3051,10.35
38808CALCUTTA AGENT 4PROD E,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,7725,6795,3780,5459,10.35
38838CALCUTTA AGENT 4PROD E,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,6720,2850,12060,4745,10.35
38869CALCUTTA AGENT 4PROD E,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,4965,8190,1080,3594,10.35
38899CALCUTTA AGENT 4PROD E,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,6465,4305,2700,5724,10.35
38930CALCUTTA AGENT 4PROD E,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,1725,540,2130,3023,10.43
38961CALCUTTA AGENT 4PROD E,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,7680,945,9000,4309,10.43
38991CALCUTTA AGENT 4PROD E,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,6195,915,6300,5336,10.43
39022CALCUTTA AGENT 4PROD E,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,6345,1020,10080,4593,10.43
39052CALCUTTA AGENT 4PROD E,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 4,CPASF,PROD E,5175,4755,7020,7414,10.43
37987CALCUTTA AGENT 1PROD E,Jan-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,9870,14055,540,10736,
38018CALCUTTA AGENT 1PROD E,Feb-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,7725,4050,7560,11065,
38047CALCUTTA AGENT 1PROD E,Mar-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,9825,3885,12600,16972,
38078CALCUTTA AGENT 1PROD E,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,10485,6165,4320,60384,9
38108CALCUTTA AGENT 1PROD E,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,39030,0,39420,48760,9
38139CALCUTTA AGENT 1PROD E,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,52065,390,55080,65090,9
38169CALCUTTA AGENT 1PROD E,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,3825,3045,9720,23690,9
38200CALCUTTA AGENT 1PROD E,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,15600,8940,6660,23490,9
38231CALCUTTA AGENT 1PROD E,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,23175,0,36360,8953,9
38261CALCUTTA AGENT 1PROD E,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,19065,13185,16200,10402,10.26
38292CALCUTTA AGENT 1PROD E,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,6510,10320,9000,7123,10.26
38322CALCUTTA AGENT 1PROD E,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,4965,12810,0,4627,10.26
38353CALCUTTA AGENT 1PROD E,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,10905,7845,7200,14454,10.26
38384CALCUTTA AGENT 1PROD E,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,12390,4140,22140,18430,10.26
38412CALCUTTA AGENT 1PROD E,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,10395,13890,5400,10104,10.26
38443CALCUTTA AGENT 1PROD E,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,18585,8895,23940,12058,10.35
38473CALCUTTA AGENT 1PROD E,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,22425,14250,28080,42709,10.35
38504CALCUTTA AGENT 1PROD E,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,41325,19905,21420,36000,10.35
38534CALCUTTA AGENT 1PROD E,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,26925,0,39960,15126,10.35
38565CALCUTTA AGENT 1PROD E,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,16080,13035,11520,18300,10.35
38596CALCUTTA AGENT 1PROD E,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,9645,8475,18000,15480,10.35
38626CALCUTTA AGENT 1PROD E,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,12630,16365,19800,14360,10.35
38657CALCUTTA AGENT 1PROD E,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,6975,23535,90,11880,10.35
38687CALCUTTA AGENT 1PROD E,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,5460,9990,10260,18000,10.35
38718CALCUTTA AGENT 1PROD E,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,5715,14580,0,12080,10.35
38749CALCUTTA AGENT 1PROD E,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,10320,8865,8640,9580,10.35
38777CALCUTTA AGENT 1PROD E,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,6450,7185,12435,8715,10.35
38808CALCUTTA AGENT 1PROD E,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,16755,13170,24660,29349,10.35
38838CALCUTTA AGENT 1PROD E,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,14250,21075,14580,25322,10.35
38869CALCUTTA AGENT 1PROD E,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,38505,21405,30240,43006,10.35
38899CALCUTTA AGENT 1PROD E,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,11610,13140,5760,20034,10.35
38930CALCUTTA AGENT 1PROD E,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,10155,7290,3240,7452,10.43
38961CALCUTTA AGENT 1PROD E,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,17655,375,17280,14535,10.43
38991CALCUTTA AGENT 1PROD E,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,11625,0,35280,18135,10.43
39022CALCUTTA AGENT 1PROD E,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,10890,23655,0,13744,10.43
39052CALCUTTA AGENT 1PROD E,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 1,CPASF,PROD E,8190,12765,6300,10508,10.43
37987CALCUTTA AGENT 5PROD E,Jan-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,5340,3540,4860,4709,
38018CALCUTTA AGENT 5PROD E,Feb-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,3420,3060,360,4853,
38047CALCUTTA AGENT 5PROD E,Mar-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,9765,0,10260,5610,
38078CALCUTTA AGENT 5PROD E,Apr-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,10215,315,9900,24222,9
38108CALCUTTA AGENT 5PROD E,May-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,9000,0,9000,18526,9
38139CALCUTTA AGENT 5PROD E,Jun-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,16020,0,16020,29000,9
38169CALCUTTA AGENT 5PROD E,Jul-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,7260,0,10260,8882,9
38200CALCUTTA AGENT 5PROD E,Aug-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,5160,3000,2160,6390,9
38231CALCUTTA AGENT 5PROD E,Sep-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,7380,0,7380,6607,9
38261CALCUTTA AGENT 5PROD E,Oct-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,10350,0,13680,8105,10.26
38292CALCUTTA AGENT 5PROD E,Nov-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,5130,3330,6120,6196,10.26
38322CALCUTTA AGENT 5PROD E,Dec-04,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,2355,4320,0,4026,10.26
38353CALCUTTA AGENT 5PROD E,Jan-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,9420,1965,11520,6752,10.26
38384CALCUTTA AGENT 5PROD E,Feb-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,6225,4065,2700,5723,10.26
38412CALCUTTA AGENT 5PROD E,Mar-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,1260,540,9900,5887,10.26
38443CALCUTTA AGENT 5PROD E,Apr-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,8310,9180,5220,11488,10.35
38473CALCUTTA AGENT 5PROD E,May-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,8355,6060,16560,13515,10.35
38504CALCUTTA AGENT 5PROD E,Jun-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,10080,14265,1800,11695,10.35
38534CALCUTTA AGENT 5PROD E,Jul-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,10260,5985,9001,7720,10.35
38565CALCUTTA AGENT 5PROD E,Aug-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,2460,4726,1620,6200,10.35
38596CALCUTTA AGENT 5PROD E,Sep-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,5895,3886,6480,6154,10.35
38626CALCUTTA AGENT 5PROD E,Oct-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,5190,4471,3600,4860,10.35
38657CALCUTTA AGENT 5PROD E,Nov-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,6150,2881,6120,4720,10.35
38687CALCUTTA AGENT 5PROD E,Dec-05,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,4740,2851,2714,4500,10.35
38718CALCUTTA AGENT 5PROD E,Jan-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,4110,825,7380,6777,10.35
38749CALCUTTA AGENT 5PROD E,Feb-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,5175,4095,3240,5220,10.35
38777CALCUTTA AGENT 5PROD E,Mar-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,1095,2160,6120,5514,10.35
38808CALCUTTA AGENT 5PROD E,Apr-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,8265,7185,4140,8706,10.35
38838CALCUTTA AGENT 5PROD E,May-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,7140,3060,7020,8210,10.35
38869CALCUTTA AGENT 5PROD E,Jun-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,3930,2940,9720,9154,10.35
38899CALCUTTA AGENT 5PROD E,Jul-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,4605,8730,0,8525,10.35
38930CALCUTTA AGENT 5PROD E,Aug-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,4125,4125,0,4071,10.43
38961CALCUTTA AGENT 5PROD E,Sep-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,5040,0,5040,3354,10.43
38991CALCUTTA AGENT 5PROD E,Oct-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,7890,0,15660,3396,10.43
39022CALCUTTA AGENT 5PROD E,Nov-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,5450,7770,0,6818,10.43
39052CALCUTTA AGENT 5PROD E,Dec-06,CALCUTTA BRANCH,CALCUTTA AGENT 5,CPASF,PROD E,3840,2320,2880,4894,10.43
37987CHANDIGARH AGENT 1PROD E,Jan-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,690,810,2700,3500,
38018CHANDIGARH AGENT 1PROD E,Feb-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,1350,1920,900,3882,
38047CHANDIGARH AGENT 1PROD E,Mar-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,720,1470,1080,451,
38078CHANDIGARH AGENT 1PROD E,Apr-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,6390,1110,6300,7000,9
38108CHANDIGARH AGENT 1PROD E,May-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,3360,120,7020,10226,9
38139CHANDIGARH AGENT 1PROD E,Jun-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,420,2340,2880,12344,9
38169CHANDIGARH AGENT 1PROD E,Jul-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,180,4620,2700,8882,9
38200CHANDIGARH AGENT 1PROD E,Aug-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,180,3360,240,6264,9
38231CHANDIGARH AGENT 1PROD E,Sep-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,180,3060,900,1846,9
38261CHANDIGARH AGENT 1PROD E,Oct-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,540,1080,540,1040,10.26
38292CHANDIGARH AGENT 1PROD E,Nov-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,543,180,1623,1521,10.26
38322CHANDIGARH AGENT 1PROD E,Dec-04,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,360,1260,180,988,10.26
38353CHANDIGARH AGENT 1PROD E,Jan-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,360,1080,0,376,10.26
38384CHANDIGARH AGENT 1PROD E,Feb-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,270,720,360,1261,10.26
38412CHANDIGARH AGENT 1PROD E,Mar-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,360,810,4140,480,10.26
38443CHANDIGARH AGENT 1PROD E,Apr-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,1980,3690,1980,7348,10.35
38473CHANDIGARH AGENT 1PROD E,May-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,1081,3690,180,3509,10.35
38504CHANDIGARH AGENT 1PROD E,Jun-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,540,2789,1080,1925,10.35
38534CHANDIGARH AGENT 1PROD E,Jul-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,180,3329,0,1058,10.35
38565CHANDIGARH AGENT 1PROD E,Aug-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,1170,3149,0,730,10.35
38596CHANDIGARH AGENT 1PROD E,Sep-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,720,1979,0,1071,10.35
38626CHANDIGARH AGENT 1PROD E,Oct-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,720,1259,360,1287,10.35
38657CHANDIGARH AGENT 1PROD E,Nov-05,CHANDIGARH BRANCH,CHANDIGARH AGENT 1,CPASF,PROD E,1290,899,1620,878,10.35
